leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact_1,interesting_fact_2,interesting_fact_3,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
Port Louis existing POIs (voice rewrite pass),2,Swing Bridge,quirky,"Port Louis, Mauritius",,,,"Cross this bridge over a channel of Port Louis harbour at Caudan Waterfront, built to swing open and let boat traffic pass through - and here's the twist: it isn't originally Mauritian at all. The bridge began its working life at Cape Town's Victoria & Alfred Waterfront in South Africa, installed there in 1997, before being replaced and sold on; Caudan Development Ltd bought it secondhand and shipped it here in 2021, making it Mauritius's first true swing bridge. It now opens over a working port whose basin was expanded and dredged repeatedly from the late 18th century onward, notably under naval engineer Chevalier de Tromelin in the 1780s and Governor Decaen's improvements in the early 1800s.","This is Mauritius's first true swing bridge - before 2021, the country had none. It spent its first 22 years of service thousands of kilometres away at Cape Town's V&A Waterfront in South Africa, before Caudan Development bought it secondhand and shipped it here.",,,,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass); best material woven into the description itself, not just left as a bullet fact. User picked fact 2 (kept as the single fact) during POI Reader review 2026-09-20.",-20.1597798,57.4960076,promoted - already live in sites.csv,port-louis-swing-bridge.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Odysseo- oceanarium (Mauritius) LTD,quirky,"Harbour Waterfront, Port Louis, Mauritius",,,,"This is Mauritius's first and largest oceanarium, a 5,500-square-metre complex on the Port Louis harbour waterfront that opened in 2021. Spread across six themed zones from mangroves to open ocean, its 45 aquariums hold more than 200 marine species, with underwater tunnels, interactive shows, a shark touch-pool and a children's laboratory built around a conservation-education mission.","Odysseo is the largest oceanarium anywhere in the Mascarene Islands, ahead of similar attractions in Réunion and the Seychelles, and it earns that scale with six zones covering the full range of Indian Ocean habitats - Coral Reef, Lagoon, Mangroves and Beaches, Open Sea, Invertebrates and a Sub-Oceanic View - rather than one big shared tank.",,,,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass); best material woven into the description itself, not just left as a bullet fact. User combined facts 1 and 2 into a single fact during POI Reader review 2026-09-20.",-20.1593375,57.4951185,promoted - already live in sites.csv,port-louis-odysseo.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Statue of Maurice Curé,statue,"Port Louis, Mauritius",,,,"This statue honours Dr Maurice Curé (1886-1977), the medical doctor who conceived and launched the Mauritius Labour Party on 23 February 1936, the island's first mass political party campaigning for the rights of labourers and artisans. He led it for its first five years, until 1941, working alongside co-founders including Emmanuel Anquetil, Barthélemy Ohsan and Pandit Sahadeo before stepping back from leadership.","Curé trained as a doctor, not a politician - he only turned to founding the Labour Party after returning to Mauritius in 1913 and serving as the Municipality of Port Louis's own medical doctor. He didn't hand over power gracefully either: forced to resign as party president in 1941, with Anquetil taking over. Even Sir Seewoosagur Ramgoolam, the party's most famous leader and independent Mauritius's first Prime Minister, wasn't one of the founders - he only joined in 1947, more than a decade after Curé had already stepped down.",,,,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User combined facts 1 and 2 into a single fact during POI Reader review 2026-09-20. Photo blur-pad composited (raw was cropping in the app display box).",-20.1617968,57.5021584,promoted - already live in sites.csv,port-louis-statue-of-maurice-cure.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,H.M Borstal,history,"Port Louis, Mauritius",,,,"On the outskirts of Port Louis stands a building with two very different lives. The French built it as a hospital; British colonial administration later repurposed it as ""Her Majesty's Borstal"" - a youth reform institution rather than a prison. The word ""borstal"" itself comes from a single village near Rochester, Kent, where the first one opened in 1902 under prison commissioner Sir Evelyn Ruggles-Brise: instead of locking young offenders up alongside hardened adult convicts, the regime leaned on education, structured work and discipline, on the theory that a teenager was still reformable in a way a grown criminal might not be. The Prevention of Crime Act 1908 rolled the model out across Britain, and from there it followed the empire outward - to India, Canada, Ireland, and here, to a former French hospital in Mauritius. Look closely at the lettering on the building today and you'll notice the ""M"" of ""H.M."" has quietly vanished - one small, physical trace of 1968 independence outliving the institution's original colonial name.","The whole borstal system - the word and the institution - traces back to one village: Borstal, near Rochester in Kent, where the first reform-focused youth facility opened in 1902. By the time Mauritius got its own ""Her Majesty's Borstal,"" the model had spread across the British Empire to India, Canada and Ireland as well.",,,,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Description expanded 2026-09-20 per user request - researched via WebSearch (Wikipedia Borstal system origin/spread; the building itself has limited independently-sourced detail beyond French-hospital-to-Borstal repurposing and the missing ""M"" detail, both already reflected in the original text - no fabricated specifics added).",-20.1777615,57.470891,promoted - already live in sites.csv,port-louis-hm-borstal.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Musée La Bonté Innée,history,"Couvent des Sœurs BPS, Edith Cavell St, Port Louis, Mauritius",,,,"Inside the Couvent des Sœurs BPS on Rue Edith Cavell, this small museum opened in 2024 to tell the life story of Mère Augustine (born Caroline Lenferna de Laresle, 1824-1900), the Mauritian nun who founded the Congrégation des Sœurs de Charité de Notre-Dame-du-Bon-et-Secours on this same site in 1850. Objects, paintings, photographs and archival documents trace her work and the congregation's long history of healthcare and education on the island.","During Port Louis's 1854 cholera epidemic, Mère Augustine and two fellow sisters nursed the sick through the outbreak, and that same year she founded the colony's first orphanage, taking in children without distinction of race or colour - a founding act the museum is built around.",,,,Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory).,-20.1669467,57.5035735,promoted - already live in sites.csv,port-louis-musee-la-bonte-innee.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Jardins de la Compagnie (Company Garden),park,"La Chaussée, Port Louis, Mauritius",,,,"Walk into Port Louis's oldest and largest public garden, laid out in the 18th century on land first used as a vegetable plot by the French East India Company. Under threat of a smallpox epidemic the ground was pressed into service as a cemetery until the burial ground was moved to the West Cemetery in 1771, after which the site was replanted as an ornamental park. Today its avenues of towering banyan and royal palm trees, fountains and quiet benches make it a favourite lunchtime retreat for office workers in the surrounding capital, and it doubles as an open-air gallery of Mauritian history, dotted with more than a dozen statues and busts of the writers, doctors and independence-era figures who shaped the island.","Look closely among the trees and you'll find a cluster of individual monuments worth tracking down in their own right, including tributes to journalist Remy Ollier, poet Léoville L'Homme, physiologist Brown-Séquard and civil-rights lawyer Manilal Doctor - each with its own story told elsewhere on this tour.",,,https://www.lonelyplanet.com/points-of-interest/jardins-de-la-compagnie/1344076,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User-pasted photo of the banyan avenue added 2026-09-20 (blur-pad composited, raw was 586x311, narrower than the ~2.64:1 display box); fact 1 kept, fact 2 dropped.",-20.1636664,57.50201179999999,promoted - already live in sites.csv,port-louis-jardins-de-la-compagnie.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Statue of Remy Ollier,statue,"Jardins de la Compagnie, Port Louis, Mauritius",,,,"This monument in the Company Garden honours Remy Ollier (1816-1845), a mixed-race Mauritian journalist often called the father of the island's free press. Barred by his ancestry from full civil rights under colonial rule, Ollier founded the newspaper La Sentinelle de Maurice in 1843 specifically to campaign against the discriminatory laws that denied ""free coloured"" Mauritians equal status with white colonists, and his agitation helped force reforms within just a few years of the paper's launch.","Ollier's own parentage explains his cause: his father was a French artillery captain, his mother Julie Guillemeau a freed slave - making him one of the ""gens de couleur"" he fought for. He petitioned Queen Victoria herself for the right of coloured Mauritians to sit on the colonial council, a request granted a few years later.",,,https://en.wikipedia.org/wiki/R%C3%A9my_Ollier,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User picked fact 2 (kept as the single fact) during POI Reader review 2026-09-20.",-20.1636664,57.50201179999999,promoted - already live in sites.csv,port-louis-statue-of-remy-ollier.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Statue of Leoville L'Homme,statue,"Jardins de la Compagnie, Port Louis, Mauritius",,,,"This monument honours Éphrem Léoville L'Homme (1857-1928), regarded as one of Mauritius's foremost poets and a key figure in the island's 19th-century literary revival. Writing in French at a time when Mauritian literature was rarely taken seriously beyond the island, his poetry gave voice to everyday Mauritian life and helped establish a distinctly local literary identity separate from mainland France.","In 1883, his one-act play Le Dernier Tribut was staged in Port Louis - the first time any work by a Mauritian-born writer had ever been performed on a Mauritian stage. He was also the first Mauritian ever named a Fellow of the Library Association, reflecting the decades he spent working as a librarian alongside his writing.",,,,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User picked fact 2 (kept as the single fact) during POI Reader review 2026-09-20. Photo blur-pad composited (raw was cropping in the app display box).",-20.1636664,57.50201179999999,promoted - already live in sites.csv,port-louis-statue-of-leoville-lhomme.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Statue of Manilal Doctor,statue,"Jardins de la Compagnie, Port Louis, Mauritius",,,,"This life-size statue honours Manilal Maganlal Doctor (1881-1956), the Indian barrister sent to Mauritius in 1907 by Mahatma Gandhi himself to provide free legal aid to indentured Indian labourers. Practising at the Supreme Court, Doctor took on bonded workers' cases pro bono and founded the newspaper The Hindustani to campaign for their rights, under the motto ""Liberty of Individuals! Fraternity of Men!!! Equality of Race!!!""","Mauritius was only the start: Gandhi sent him on to Fiji in 1912 for the same fight, where he organised a major strike in 1920 that so rattled colonial authorities they had him deported to New Zealand and barred from practising law altogether.",,,https://en.wikipedia.org/wiki/Manilal_Doctor,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User picked fact 3 (kept as the single fact) during POI Reader review 2026-09-20. Photo blur-pad composited (raw was cropping in the app display box).",-20.1636664,57.50201179999999,promoted - already live in sites.csv,port-louis-statue-of-manilal-doctor.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Bust of Charles-Edouard Brown-Sequard,statue,"Jardins de la Compagnie, Port Louis, Mauritius",,,,"This bronze bust honours Charles-Édouard Brown-Séquard (1817-1894), the Port Louis-born physiologist and neurologist who became one of the 19th century's most influential medical scientists, teaching at the Collège de France in Paris and first describing the spinal-cord injury pattern now known as Brown-Séquard syndrome.","In 1889, aged 72, he injected himself with extracts from ground-up dog and guinea pig testicles, claiming it rejuvenated him - the resulting ""Brown-Séquard Elixir"" became a public sensation, and cartoonists caricatured him as a crazed doctor surrounded by monkeys. It was almost certainly a placebo effect, but the experiment is now credited as the birth of modern hormone therapy.",,,https://en.wikipedia.org/wiki/Charles-%C3%89douard_Brown-S%C3%A9quard,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User picked fact 2 (kept as the single fact) during POI Reader review 2026-09-20.",-20.1636664,57.50201179999999,promoted - already live in sites.csv,port-louis-bust-of-brown-sequard.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Statue of Adrien d'Epinay,statue,"Jardins de la Compagnie, Port Louis, Mauritius",,,,"This monument in the Company Garden marks the centenary of the death of Adrien d'Épinay (1789-1839), a Mauritian lawyer and politician who led early campaigns against extending civil rights to free people of colour while separately championing planter interests through the compensation negotiations that followed the abolition of slavery - making him one of the most consequential, if controversial, figures in the island's 19th-century political history.","In 1832 he didn't just campaign against abolition - he led an actual rebellion, proposing the motion that forced the expulsion of a British anti-slavery official sent to the island, in what colonial authorities branded ""open and public rebellion."" Then, when compensation finally came in 1837, he made sure he and his wife both claimed their share: between them they were paid for 455 enslaved people they had owned - his 120 earning him £4,324, hers 335 earning her £10,868, a combined sum worth well over a million dollars today.",,,,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User combined facts 2 and 3 into a single fact during POI Reader review 2026-09-20 (dropped fact 1). Photo blur-pad composited (raw was cropping in the app display box).",-20.1636664,57.50201179999999,promoted - already live in sites.csv,port-louis-statue-of-adrien-depinay.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Statue of Ti Frere (Alphonse Ravaton),statue,"Jardins de la Compagnie, Port Louis, Mauritius",,,,"This statue honours Alphonse Ravaton (1900-1992), known to every Mauritian as ""Ti Frère"" (""Little Brother""), the singer and songwriter widely credited as the father of modern sega - the Creole music and dance style descended from the songs of enslaved and indentured labourers that later became Mauritius's national music.","Ti Frère spent much of his life working as a labourer and only found wide fame late in life, in the 1960s and 70s, when folklorists began recording him - this statue, unveiled 28 April 2000, celebrates a musician who was, for decades, more famous among ordinary Mauritians than any politician.",,,,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User picked fact 1 (kept as the single fact) during POI Reader review 2026-09-20. Photo blur-pad composited (raw was cropping in the app display box).",-20.1636664,57.50201179999999,promoted - already live in sites.csv,port-louis-statue-of-ti-frere.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Bust of Raoul Rivet,statue,"Jardins de la Compagnie, Port Louis, Mauritius",,,,"This bust honours Raoul Rivet, a Franco-Mauritian journalist and writer, inscribed with his own words ""Je dois à la France d'être un homme pensant"" (""I owe to France the fact that I am a thinking man"") - a tribute to the French cultural and literary education that shaped Mauritius's colonial-era intelligentsia.","Rivet directed Le Mauricien for 35 years, from 1922 to 1957, and the family media dynasty he founded kept control of the paper for over a century afterward - his son Jacques Rivet remained at the helm until 2022.",,,,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User picked fact 2 (kept as the single fact) during POI Reader review 2026-09-20.",-20.1636664,57.50201179999999,promoted - already live in sites.csv,port-louis-bust-of-raoul-rivet.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Monument to Soeur Marie Barthelemy,monument,"Jardins de la Compagnie, Port Louis, Mauritius",,,,"This monument remembers Sœur Marie Barthélemy, a Catholic nun known in Mauritius as the ""mother of the poor"" for her charitable work among Port Louis's destitute during the 19th century, in an era when organised social welfare barely existed on the island.","She died at sea on 17 August 1897, and the road running along this side of the Company Garden - Mère Barthélemy Street - is named after her, meaning her memory is woven into the neighbourhood's street plan as well as this one monument.",,,,Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory).,-20.1636664,57.50201179999999,promoted - already live in sites.csv,port-louis-monument-to-soeur-marie-barthelemy.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Al-Idrissi Monument,monument,"Jardins de la Compagnie, Port Louis, Mauritius",,,,"This monument honours Muhammad al-Idrisi (c.1100-1165), the medieval Arab geographer and cartographer whose 12th-century world map and geographical writings, produced for the Norman court of Sicily, were centuries ahead of their time and remained a key reference for European mapmakers for generations. Its presence in the Company Garden recognises the broader Arab and Islamic contribution to the science of navigation and exploration.","Unveiled on 8 August 2010, it's one of the newest monuments in the garden and one of very few anywhere in the world honouring al-Idrisi specifically for his cartographic legacy rather than any direct connection to Mauritius. The map he's remembered for, the Tabula Rogeriana, was made for a Christian king by a Muslim scholar - a genuinely unusual collaboration for the 12th century - and Roger II had it engraved onto a massive solid silver disc two metres across, one of the most extravagant maps ever made.",,,,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User combined facts 1 and 2 into a single fact during POI Reader review 2026-09-20.",-20.1636664,57.50201179999999,promoted - already live in sites.csv,port-louis-al-idrissi-monument.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Slavery Abolition Monument,monument,"Jardins de la Compagnie, Port Louis, Mauritius",,,,"This memorial in the Company Garden marks the abolition of slavery in Mauritius, which took effect on 1 February 1835 - more than 20 years after the island passed to British control, and only after the British government paid compensation not to the roughly 70,000 enslaved people freed, but to their former owners.","The compensation itself was staggering - and it went entirely to owners, never to the people they had enslaved. Mauritius's slaveholders received £2,112,632 (worth roughly £1.5 billion today), funded by a government loan from the Rothschild and Montefiore banking families that British taxpayers didn't finish repaying until 2015 - nearly two centuries after the fact.",,,,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User picked fact 2 (kept as the single fact) during POI Reader review 2026-09-20. Photo blur-pad composited (raw was cropping in the app display box).",-20.1636664,57.50201179999999,promoted - already live in sites.csv,port-louis-slavery-abolition-monument.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,King Edward VII Statue,statue,"Champ de Mars Racecourse, Port Louis, Mauritius",,,,"This statue of King Edward VII stands within the grounds of the Champ de Mars Racecourse, sculpted by Prosper d'Épinay - the same Mauritian-born sculptor responsible for several of the other historic statues around Port Louis - and erected during the height of British colonial rule to honour the reigning monarch.","It shares the racecourse grounds with a separate obelisk raised to a French governor, meaning the Champ de Mars quietly commemorates rulers from both the French and British colonial eras inside what is still an active, working racecourse rather than a museum.",,,,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User picked fact 1 (kept as the single fact) during POI Reader review 2026-09-20. Photo blur-pad composited (raw was cropping in the app display box).",-20.1692212,57.5101827,promoted - already live in sites.csv,port-louis-king-edward-vii-statue.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Kwan Tee Pagoda,religious_building,"Royal Street, Port Louis, Mauritius",,,,"Built by the Chinese community in 1842 in what is now Port Louis's Chinatown district, this is honoured as the oldest pagoda in the Southern Hemisphere and on the African continent. It's dedicated to Kwan Tee (Guan Di), a real 3rd-century Chinese general later deified as a symbol of loyalty, integrity and justice, and worshipped in Chinese communities worldwide as a god of wealth and war.","It was founded by Ahime Choisanne, credited as the founder of the Chinese community in Mauritius itself, and every year on Guan Di's birthday the pagoda hosts Fête Mine, one of the oldest continuously celebrated festivals in the Sino-Mauritian calendar.",,,https://mauritiusnow.com/blog/things-to-do/kwan-tee-pagoda/,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User picked fact 2 (kept as the single fact) during POI Reader review 2026-09-20.",-20.1617207,57.491986999999995,promoted - already live in sites.csv,port-louis-kwan-tee-pagoda.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Kailassam Temple,religious_building,"Port Louis, Mauritius",,,,"Established in 1854, this is recognised as the oldest Hindu temple in Mauritius, founded not long after the first waves of Indian indentured labourers began arriving at Aapravasi Ghat to work the island's sugar plantations. Dedicated to Shiva, it remains an active place of worship for Port Louis's Hindu community today.","The temple's 1854 founding places it squarely within the earliest years of Indian indentured migration to Mauritius, which began in 1834 - built by, and for, some of the very first generation of Indo-Mauritians the Aapravasi Ghat site elsewhere on this tour was built to process. It was a direct response to catastrophe, too: a devastating cholera epidemic swept the island that same year, and Port Louis's Tamil merchants and traders came together to build the temple as an offering and spiritual refuge in the midst of the crisis. It's still the main venue for the Cavadee festival today, one of the most important dates on the Hindu calendar for Mauritius's Tamil community, drawing devotees carrying ornate wooden arches (kavadi) pierced through their skin as an act of devotion and penance.",,,https://www.gpsmycity.com/attractions/kailassam-temple-1653.html,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User combined facts 1, 2 and 3 into a single fact during POI Reader review 2026-09-20.",-20.1490075,57.519575800000005,promoted - already live in sites.csv,port-louis-kailassam-temple.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,St James Cathedral,religious_building,"St Denis St, Port Louis, Mauritius",,,,"This is the oldest Anglican church in Mauritius, consecrated as a cathedral on 26 June 1850. The building itself is older still and started life as ""La Poudrière,"" a French colonial gunpowder magazine; after the British took control of the island the structure was converted for public use as a church from 1812, given an octagonal spire to make it look the part, and finally reopened for worship on Christmas Day 1831, before further wings were added in 1846 to fit its growing congregation.",The cathedral's unusually thick walls - up to nine feet in places - aren't a design flourish. They're literally the walls of the old French gunpowder magazine the building was constructed on top of.,,,https://en.wikipedia.org/wiki/St_James_Old_Cathedral,"Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory). Additional facts researched 2026-09-19 (real WebSearch pass, not restyle-only). User picked fact 2 (kept as the single fact) during POI Reader review 2026-09-20.",-20.167424,57.5056921,promoted - already live in sites.csv,port-louis-st-james-cathedral.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Institute of Contemporary Art Indian Ocean (ICAIO),gallery,"Sir Seewoosagur Ramgoolam St, Port Louis, Mauritius",,,,"This contemporary art gallery on Sir Seewoosagur Ramgoolam Street was set up in 2015 by Salim Currimjee, a Mauritian artist, photographer and architect, to give Indian Ocean-region artists a dedicated space for serious contemporary exhibitions rather than tourist-facing craft displays.","ICAIO runs roughly four exhibitions a year, each lasting about three months, making it one of the few venues in Port Louis where the art on the walls actually changes throughout the year rather than being a permanent, static collection.",,,,Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory).,-20.1606104,57.508242599999996,promoted - already live in sites.csv,port-louis-icaio.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,Didus Art Gallery,gallery,"Caudan Waterfront, Port Louis, Mauritius",,,,"Inside the Caudan Waterfront shopping centre, this gallery has spent more than twenty years showcasing painters, sculptors and craftspeople from across the Indian Ocean region, mixing contemporary work with more traditional Mauritian art.","Its name nods to the dodo, Mauritius's extinct flightless bird and unofficial national mascot - a reminder that even a commercial gallery inside a shopping mall leans on the island's most famous piece of natural history for its branding.",,,,Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory).,-20.1609464,57.497961399999994,promoted - already live in sites.csv,port-louis-didus-art-gallery.jpg,,,,,,,,,
Port Louis existing POIs (voice rewrite pass),2,House of Digital Art,gallery,"Edith Cavell St, Port Louis, Mauritius",,,,"This gallery is dedicated to digital and technology-driven art forms, blending traditional artistic expression with video, new media and interactive installations - a genuinely unusual offering on an island whose art scene is more often associated with painting and sculpture.","Its presence in central Port Louis, alongside more traditional venues like Didus Art Gallery and ICAIO, reflects a growing contemporary-art scene in the capital that goes well beyond the postcard seascapes sold to tourists elsewhere on the island.",,,,Re-imported from sites.csv 2026-09-19 for the new-voice/multi-fact rewrite pass - was already promoted and live; original about_site_text/interesting_fact preserved as the starting point before rewrite. Rewritten 2026-09-19 to the blended second-person/sensory voice (see feedback_poi_narrative_voice_standard memory).,-20.1639949,57.499632399999996,promoted - already live in sites.csv,port-louis-house-of-digital-art.jpg,,,,,,,,,
